currencyCode,unitPrice,location,effectiveStartDate,meterName,productName,serviceName,unitOfMeasure,type,reservationTerm,armSkuName,isPrimaryMeterRegion,CPU-cores
EUR,1397.0037,DE North,2023-04-01T00:00:00Z,D4lds v5,Virtual Machines Dldsv5 Series,Virtual Machines,1 Hour,Reservation,1 Year,,True,4.0
EUR,2556.1798,DE North,2023-04-01T00:00:00Z,D4lds v5,Virtual Machines Dldsv5 Series,Virtual Machines,1 Hour,Reservation,3 Years,,True,4.0
EUR,1.3036,DE North,2024-05-01T00:00:00Z,D96 v5 Spot,Virtual Machines Dv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.807,DE North,2024-05-01T00:00:00Z,D96 v5 Spot,Virtual Machines Dv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.236,DE North,2023-04-01T00:00:00Z,D4ls v5,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,1220.0375,DE North,2023-04-01T00:00:00Z,D4ls v5,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Reservation,1 Year,,True,4.0
EUR,2358.6142,DE North,2023-04-01T00:00:00Z,D4ls v5,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Reservation,3 Years,,True,4.0
EUR,11.236,DE West Central,2023-11-01T00:00:00Z,EC96adscc v5,Virtual Machines ECadsccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,7.1011,DE West Central,2023-11-01T00:00:00Z,EC96adscc v5,Virtual Machines ECadsccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,2.573,DE West Central,2023-11-01T00:00:00Z,EC96ascc v5 Spot,Virtual Machines ECasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,1.5393,DE West Central,2023-11-01T00:00:00Z,EC96ascc v5 Spot,Virtual Machines ECasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,1.0657,DE North,2024-05-01T00:00:00Z,E96s v5 Spot,Virtual Machines Esv5 Series,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.4382,DE North,2024-05-01T00:00:00Z,D48ads v5 Spot,Virtual Machines Dadsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.0667,DE West Central,2023-06-01T00:00:00Z,D16plds v5 Spot,Virtual Machines Dpldsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.0888,DE North,2024-05-01T00:00:00Z,E8-4s v5 Spot,Virtual Machines Esv5 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0222,DE North,2024-05-01T00:00:00Z,E2s v4 Spot,Virtual Machines Esv4 Series,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0622,DE West Central,2023-09-01T00:00:00Z,DS13 v2 Spot,Virtual Machines DSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.5101,DE North,2024-05-01T00:00:00Z,F72s v2 Spot,Virtual Machines FSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,72.0
EUR,0.3416,DE West Central,2024-04-01T00:00:00Z,DC32ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.2037,DE West Central,2024-04-01T00:00:00Z,DC32ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,0.0,DE West Central,2023-11-01T00:00:00Z,AN36P Trial Trial Node,Ready Nodes for Nutanix,Specialized Compute,1 Hour,Consumption,,,True,36.0
EUR,0.7491,DE West Central,2023-08-01T00:00:00Z,EC16ads_v5 Low Priority,ECadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.2369,DE West Central,2023-08-01T00:00:00Z,EC16ads_v5 Low Priority,ECadsv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,0.0303,DE North,2024-05-01T00:00:00Z,D4as v4 Spot,Virtual Machines Dasv4 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,4.6742,DE West Central,2023-09-01T00:00:00Z,DC96as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,32756.5543,DE West Central,2023-09-01T00:00:00Z,DC96as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,96.0
EUR,73702.2472,DE West Central,2023-09-01T00:00:00Z,DC96as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,96.0
EUR,4.1049,DE West Central,2023-11-01T00:00:00Z,EC64ascc v5,Virtual Machines ECasccv5 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.5207,DE North,2024-05-01T00:00:00Z,E32-16s v3 Spot,Virtual Machines ESv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.3553,DE North,2024-05-01T00:00:00Z,E32-16s v3 Spot,Virtual Machines ESv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,0.6348,DE West Central,2023-01-01T00:00:00Z,D8pls v5,Virtual Machines Dplsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.2903,DE West Central,2023-01-01T00:00:00Z,D8pls v5,Virtual Machines Dplsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.1629,DE North,2024-05-01T00:00:00Z,L8s v3 Spot,Virtual Machines Lsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.1216,DE North,2024-05-01T00:00:00Z,L8s v3 Spot,Virtual Machines Lsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.0083,DE North,2024-05-01T00:00:00Z,F1/F1s Spot,Virtual Machines F Series,Virtual Machines,1 Hour,Consumption,,,True,1.0
EUR,3.0112,DE West Central,2024-05-01T00:00:00Z,EC48ads_v5 Spot,ECadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,1.9031,DE West Central,2024-05-01T00:00:00Z,EC48ads_v5 Spot,ECadsv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.2428,DE North,2024-05-01T00:00:00Z,E16-4as v5 Spot,Virtual Machines Easv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.1601,DE North,2024-05-01T00:00:00Z,E16-4as v5 Spot,Virtual Machines Easv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.832,DE North,2024-05-01T00:00:00Z,E64bs v5 Spot,Virtual Machines Ebsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.4767,DE North,2024-05-01T00:00:00Z,D48d v5 Spot,Virtual Machines Ddv5 Series,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.3553,DE North,2024-05-01T00:00:00Z,E32 v5 Spot,Virtual Machines Ev5 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.2509,DE West Central,2024-05-01T00:00:00Z,DC8ads v5 Spot,DCadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0213,DE West Central,2023-11-01T00:00:00Z,D2d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0127,DE West Central,2023-07-01T00:00:00Z,D2d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.1437,DE West Central,2023-09-01T00:00:00Z,B16ps v2 Spot,Virtual Machines Bpsv2 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,1.1404,DE North,2024-05-01T00:00:00Z,E64-32ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.8093,DE North,2024-05-01T00:00:00Z,E64-32ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,1.0843,DE North,2023-10-01T00:00:00Z,E32as v5 Low Priority,Easv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.5375,DE North,2024-05-01T00:00:00Z,D64s v5 Spot,Virtual Machines Dsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,1.8727,DE West Central,2023-08-01T00:00:00Z,EC16ads_v5,ECadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,1.1835,DE West Central,2023-08-01T00:00:00Z,EC16ads_v5,ECadsv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,2.1695,DE West Central,2023-01-01T00:00:00Z,D64plds v5 Low Priority,Virtual Machines Dpldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.5337,DE West Central,2023-01-01T00:00:00Z,D64plds v5 Low Priority,Virtual Machines Dpldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.6507,DE West Central,2023-12-01T00:00:00Z,I1mv2 App,Azure App Service Isolated v2 Plan,Azure App Service,1 Hour,Consumption,,,True,1.0
EUR,3970.0375,DE West Central,2023-12-01T00:00:00Z,I1mv2 App,Azure App Service Isolated v2 Plan,Azure App Service,1 Hour,Reservation,1 Year,,True,1.0
EUR,9959.7378,DE West Central,2024-03-01T00:00:00Z,I1mv2 App,Azure App Service Isolated v2 Plan,Azure App Service,1 Hour,Reservation,3 Years,,True,1.0
EUR,0.3101,DE West Central,2023-12-01T00:00:00Z,D32-8s v3 Spot,Virtual Machines DSv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.1723,DE West Central,2023-12-01T00:00:00Z,D32-8s v3 Spot,Virtual Machines DSv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.1428,DE North,2024-05-01T00:00:00Z,E8-2ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.1015,DE North,2024-05-01T00:00:00Z,E8-2ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,4.3708,DE North,2023-10-01T00:00:00Z,DCdsv3 Type1,DCdsv3 Series DedicatedHost,Virtual Machines,1 Hour,Consumption,,,True,
EUR,7.8109,DE West Central,2023-08-01T00:00:00Z,EC96iads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,54741.573,DE West Central,2023-08-01T00:00:00Z,EC96iads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,96.0
EUR,123167.603,DE West Central,2023-08-01T00:00:00Z,EC96iads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,96.0
EUR,0.2341,DE West Central,2023-11-01T00:00:00Z,DC16adscc v5 Spot,Virtual Machines DCadsccv5 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,4.0479,DE West Central,2023-08-01T00:00:00Z,M128-64ms Spot,Virtual Machines MS Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,4.0,DE West Central,2023-12-01T00:00:00Z,I4mv2 App,Azure App Service Isolated v2 Plan - Linux,Azure App Service,1 Hour,Consumption,,,True,4.0
EUR,22769.6629,DE West Central,2023-12-01T00:00:00Z,I4mv2 App,Azure App Service Isolated v2 Plan - Linux,Azure App Service,1 Hour,Reservation,1 Year,,True,4.0
EUR,47304.3071,DE West Central,2024-03-01T00:00:00Z,I4mv2 App,Azure App Service Isolated v2 Plan - Linux,Azure App Service,1 Hour,Reservation,3 Years,,True,4.0
EUR,0.0232,DE West Central,2024-03-01T00:00:00Z,A1 v2 Low Priority,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0077,DE West Central,2024-03-01T00:00:00Z,A1 v2 Low Priority,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.2592,DE West Central,2023-07-01T00:00:00Z,E32-8ds v4 Spot,Virtual Machines Edsv4 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.006,DE North,2024-05-01T00:00:00Z,A1 v2 Spot,Virtual Machines Av2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0914,DE West Central,2023-12-01T00:00:00Z,E8 v3/E8s v3 Spot,Virtual Machines Ev3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0569,DE West Central,2023-12-01T00:00:00Z,E8 v3/E8s v3 Spot,Virtual Machines Ev3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.1273,DE West Central,2023-10-01T00:00:00Z,DC2ds_v3,DCdsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,892.3221,DE West Central,2023-10-01T00:00:00Z,DC2ds_v3,DCdsv3 Series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,2.0
EUR,2007.4906,DE West Central,2023-10-01T00:00:00Z,DC2ds_v3,DCdsv3 Series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,2.0
EUR,0.044,DE West Central,2023-09-01T00:00:00Z,B4ls v2 Spot,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0398,DE West Central,2023-09-01T00:00:00Z,B4ls v2 Spot,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.1302,DE North,2024-05-01T00:00:00Z,E8 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0889,DE North,2024-05-01T00:00:00Z,E8 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,1.2254,DE North,2024-05-01T00:00:00Z,D96as v4 Spot,Virtual Machines Dasv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.7292,DE North,2024-05-01T00:00:00Z,D96as v4 Spot,Virtual Machines Dasv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,0.9303,DE West Central,2023-11-01T00:00:00Z,D96 v5 Spot,Virtual Machines Dv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.5184,DE West Central,2023-10-01T00:00:00Z,D96 v5 Spot,Virtual Machines Dv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.5562,DE West Central,2023-10-01T00:00:00Z,E8as v5,Easv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.2875,DE West Central,2023-09-01T00:00:00Z,B8ps v2,Virtual Machines Bpsv2 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,1486.8914,DE West Central,2023-09-01T00:00:00Z,B8ps v2,Virtual Machines Bpsv2 Series,Virtual Machines,1 Hour,Reservation,1 Year,,True,8.0
EUR,2872.6592,DE West Central,2023-09-01T00:00:00Z,B8ps v2,Virtual Machines Bpsv2 Series,Virtual Machines,1 Hour,Reservation,3 Years,,True,8.0
EUR,0.0112,DE North,2024-05-01T00:00:00Z,A1 v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.006,DE North,2024-05-01T00:00:00Z,A1 v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.8719,DE West Central,2023-11-01T00:00:00Z,E64bds v5 Spot,Virtual Machines Ebdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.598,DE West Central,2023-10-01T00:00:00Z,E64bds v5 Spot,Virtual Machines Ebdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.4054,DE North,2024-04-01T00:00:00Z,D32a v4/D32as v4 Low Priority,Virtual Machines Dav4 Series,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.2584,DE West Central,2023-12-01T00:00:00Z,D48s v3 Spot,Virtual Machines DSv3 Series,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.4476,DE North,2023-10-01T00:00:00Z,DC32s_v3 Low Priority,DCsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.0324,DE West Central,2023-07-01T00:00:00Z,E4d v4 Spot,Virtual Machines Edv4 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.2041,DE North,2023-04-01T00:00:00Z,D2ls v5,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.118,DE North,2023-04-01T00:00:00Z,D2ls v5,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,10.2921,DE West Central,2023-10-01T00:00:00Z,E96-24as v5,Easv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,24.0
EUR,0.2481,DE West Central,2023-11-01T00:00:00Z,E20ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.162,DE West Central,2023-07-01T00:00:00Z,E20ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,20.0
EUR,1.9504,DE West Central,2023-08-01T00:00:00Z,DC48ads v5 Low Priority,DCadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.5618,DE West Central,2023-08-01T00:00:00Z,DC48ads v5 Low Priority,DCadsv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.0194,DE West Central,2024-04-01T00:00:00Z,DC2s_v3 Spot,DCsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0108,DE West Central,2024-04-01T00:00:00Z,DC2s_v3 Spot,DCsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.7172,DE North,2023-09-01T00:00:00Z,B32ls v2 Low Priority,Bsv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.0142,DE North,2024-05-01T00:00:00Z,D2ls v5 Spot,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.802,DE North,2024-05-01T00:00:00Z,E48ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.5539,DE North,2024-05-01T00:00:00Z,E48ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,7.6255,DE North,2023-10-01T00:00:00Z,D64ads v5,Dadsv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,3.4036,DE North,2023-10-01T00:00:00Z,D32as v5,Dasv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,1.1742,DE West Central,2023-11-01T00:00:00Z,DC32ascc v5 Low Priority,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.3118,DE West Central,2023-11-01T00:00:00Z,DC32ascc v5 Low Priority,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,0.1554,DE West Central,2023-10-01T00:00:00Z,DC4s_v3 Low Priority,DCsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0431,DE West Central,2023-10-01T00:00:00Z,DC4s_v3 Low Priority,DCsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,1.191,DE West Central,2023-11-01T00:00:00Z,E96d v5 Spot,Virtual Machines Edv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.7799,DE West Central,2023-10-01T00:00:00Z,E96d v5 Spot,Virtual Machines Edv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,0.0255,DE West Central,2023-09-01T00:00:00Z,B4pls v2 Low Priority,Virtual Machines Bpsv2 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,3.2191,DE North,2023-10-01T00:00:00Z,E96as v5 Low Priority,Easv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.6131,DE West Central,2023-10-01T00:00:00Z,D96ds v5 Spot,Virtual Machines Ddsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.6394,DE North,2024-05-01T00:00:00Z,E64i v3/E64is v3 Spot,Virtual Machines Ev3 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.0847,DE West Central,2024-03-01T00:00:00Z,A8m v2 Low Priority,Virtual Machines Av2 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.3796,DE West Central,2024-05-01T00:00:00Z,DC16as v5 Spot,DCasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.0169,DE West Central,2023-06-01T00:00:00Z,D2plds v5 Spot,Virtual Machines Dpldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0083,DE West Central,2023-06-01T00:00:00Z,D2plds v5 Spot,Virtual Machines Dpldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.4087,DE West Central,2023-10-01T00:00:00Z,D64d v5 Spot,Virtual Machines Ddv5 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.0431,DE West Central,2023-12-01T00:00:00Z,D8 v3/D8s v3 Spot,Virtual Machines Dv3 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,1.0,DE West Central,2023-12-01T00:00:00Z,I2mv2 App,Azure App Service Isolated v2 Plan - Linux,Azure App Service,1 Hour,Consumption,,,True,2.0
EUR,5691.9476,DE West Central,2023-12-01T00:00:00Z,I2mv2 App,Azure App Service Isolated v2 Plan - Linux,Azure App Service,1 Hour,Reservation,1 Year,,True,2.0
EUR,11825.8427,DE West Central,2024-03-01T00:00:00Z,I2mv2 App,Azure App Service Isolated v2 Plan - Linux,Azure App Service,1 Hour,Reservation,3 Years,,True,2.0
EUR,0.2959,DE North,2023-12-01T00:00:00Z,P1 v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Consumption,,,True,
EUR,0.1065,DE North,2023-12-01T00:00:00Z,P1 v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,DevTestConsumption,,,True,
EUR,1952.2472,DE North,2023-12-01T00:00:00Z,P1 v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,1 Year,,True,
EUR,5763.1086,DE North,2024-03-01T00:00:00Z,P1 v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,3 Years,,True,
EUR,0.9673,DE North,2024-05-01T00:00:00Z,D64d v5 Spot,Virtual Machines Ddv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.6363,DE North,2024-05-01T00:00:00Z,D64d v5 Spot,Virtual Machines Ddv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.0114,DE West Central,2023-06-01T00:00:00Z,E2ps v5 Spot,Virtual Machines Epsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.1489,DE North,2023-09-01T00:00:00Z,B16als v2 Low Priority,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.1828,DE West Central,2023-11-01T00:00:00Z,E16 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.1142,DE West Central,2023-10-01T00:00:00Z,E16 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.0861,DE West Central,2023-07-01T00:00:00Z,D16 v4 Spot,Virtual Machines Dv4 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,1.8116,DE North,2024-05-01T00:00:00Z,E112ias v5 Spot,Virtual Machines Easv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,112.0
EUR,1.2327,DE North,2024-05-01T00:00:00Z,E112ias v5 Spot,Virtual Machines Easv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,112.0
EUR,0.0398,DE West Central,2023-09-01T00:00:00Z,B4ls v2 Spot,Virtual Machines Bsv2 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.1573,DE West Central,2023-09-01T00:00:00Z,B8s v2 Low Priority,Bsv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.1554,DE West Central,2023-09-01T00:00:00Z,DC16as v5 Low Priority,DCasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.0537,DE North,2024-05-01T00:00:00Z,A4m v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.033,DE North,2024-05-01T00:00:00Z,A4m v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.4682,DE West Central,2023-11-01T00:00:00Z,DC32adscc v5 Spot,Virtual Machines DCadsccv5 Series,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,2.3493,DE West Central,2023-10-01T00:00:00Z,D64as v5 Low Priority,Dasv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,3.4307,DE West Central,2023-10-01T00:00:00Z,E32-16as v5,Easv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.4,DE West Central,2023-01-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,Consumption,,,True,2.0
EUR,0.2916,DE West Central,2023-01-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,DevTestConsumption,,,True,2.0
EUR,2277.1536,DE West Central,2023-01-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,Reservation,1 Year,,True,2.0
EUR,4730.3371,DE West Central,2023-01-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,Reservation,3 Years,,True,2.0
EUR,0.1396,DE North,2024-05-01T00:00:00Z,DS13 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.097,DE North,2024-05-01T00:00:00Z,DS13 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,5.0969,DE North,2023-08-01T00:00:00Z,M128m Spot,Virtual Machines MS Series Windows,Virtual Machines,1 Hour,Consumption,,,True,128.0
EUR,0.1554,DE West Central,2023-09-01T00:00:00Z,D15i v2/DS15i v2 Spot,Virtual Machines Dv2 Series,Virtual Machines,1 Hour,Consumption,,,True,15.0
EUR,0.6891,DE West Central,2023-01-01T00:00:00Z,E16pds v5 Low Priority,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.2069,DE West Central,2023-01-01T00:00:00Z,E16pds v5 Low Priority,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
